Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
jaipur national university distance education,1,TOP SITE,02-12-2021,http://sodel.jnujaipur.ac.in/,5,https://collegedunia.com/college/59456-school-of-distance-education-and-learning-jaipur-national-university-jaipur/admission,,,32,https://www.shiksha.com/university/jaipur-national-university-3256/courses/mpt-bc,37,https://www.careers360.com/colleges/school-of-distance-education-and-learning-jaipur-national-university-jaipur/bca-course,78,https://www.collegedekho.com/qna/is-jaipur-national-university-distance-education-valid,,,,,,,55,https://www.fresherslive.com/education/jaipur-national-university-distance-education-112031,,,,,,,1992,Main_Research_Sheet,1600,Course,,Main_Research_Sheet-part_2
jaipur national university ranking,1,TOP SITE,02-12-2021,https://www.jnujaipur.ac.in/,7,https://collegedunia.com/university/25819-jaipur-national-university-jnu-jaipur,,,6,https://www.shiksha.com/university/jaipur-national-university-3256,9,https://www.careers360.com/university/jaipur-national-university-jaipur,8,https://www.collegedekho.com/colleges/jaipur-national-university,,,,,,,,,80,https://www.embibe.com/exams/top-engineering-colleges-in-jaipur/,,,,,1995,Main_Research_Sheet,320,Ranking,,Main_Research_Sheet-part_2
Jammu University admission,1,TOP SITE,02-12-2021,https://jammuuniversity.ac.in/,3,https://collegedunia.com/university/25575-university-of-jammu-jammu/admission,,,11,https://www.shiksha.com/university/university-of-jammu-4371/courses/ma-bc,27,https://www.careers360.com/university/university-of-jammu-jammu/bped-course,66,https://www.collegedekho.com/exam/juet,,,12,https://admission.aglasem.com/juet-admission/,,,19,https://www.fresherslive.com/education/jammu-university-admission-107569,,,,,,,1997,Main_Research_Sheet,390,Admission,,Main_Research_Sheet-part_2
Jammu University admit card,1,TOP SITE,02-12-2021,https://jucc.in/Admit-Card/Login.aspx,67,https://collegedunia.com/news/c-25576-kashmir-university-admit-card,,,26,https://www.shiksha.com/university/university-of-jammu/juet-exam-admit-card,36,https://university.careers360.com/articles/cucet-admit-card,,,,,11,https://institutes.aglasem.com/jammu-university-admit-card/,,,2,https://www.fresherslive.com/education/jammu-university-admit-card-108549,23,https://www.embibe.com/exams/jammu-university-admit-card/,,,,,1998,Main_Research_Sheet,320,Admit_Card,,Main_Research_Sheet-part_2
Jammu University entrance test,1,TOP SITE,02-12-2021,http://juetonline.in/,3,https://collegedunia.com/exams/juet,,,5,https://www.shiksha.com/university/university-of-jammu/juet-exam,41,https://www.careers360.com/university/university-of-jammu-jammu/msc-zoology-course,9,https://www.collegedekho.com/exam/juet,,,4,https://admission.aglasem.com/jammu-university-entrance-test/,,,27,https://www.fresherslive.com/education/juet-exam-109268,82,https://www.embibe.com/exams/jammu-university-entrance-test/,,,,,2001,Main_Research_Sheet,110,Practice_Papers,,Main_Research_Sheet-part_2
Jammu University result,1,TOP SITE,02-12-2021,https://www.coeju.com/,8,https://collegedunia.com/news/c-25575-jammu-university-result,,,68,https://www.shiksha.com/university/university-of-jammu/juet-exam-results,,,,,,,4,https://institutes.aglasem.com/jammu-university-result/,,,3,https://www.fresherslive.com/education/jammu-university-result-102123,,,,,,,2002,Main_Research_Sheet,12100,Result,,Main_Research_Sheet-part_2
jbims admission process,1,TOP SITE,02-12-2021,https://jbims.edu/,5,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai/admission,,,3,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344/admission,7,https://bschool.careers360.com/articles/jbims-mumbai-admission-process-and-fee,9,https://www.collegedekho.com/articles/know-all-about-the-cutoff-and-selection-process-at-jbims-mumbai/,55,https://jeemains.in/jamnalal-bajaj-institute-of-management-studies-mumbai-18186-admission/,8,https://admission.aglasem.com/jbims-admission/,,,67,https://www.fresherslive.com/education/jbims-mumbai-admission-107338,,,,,,,2004,Main_Research_Sheet,590,Admission,,Main_Research_Sheet-part_2
jbims alumni,1,TOP SITE,02-12-2021,https://www.jbimsalumni.org/,,,,,24,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344/placement,,,,,,,,,,,,,,,,,,,2005,Main_Research_Sheet,480,General,,Main_Research_Sheet-part_2
jbims average package,1,TOP SITE,02-12-2021,https://jbims.edu/placement-reports/,,,,,2,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344/placement,7,https://www.careers360.com/colleges/jamnalal-bajaj-institute-of-management-studies-mumbai/placement,16,https://www.collegedekho.com/colleges/placement-jbims,,,,,,,,,,,,,,,2006,Main_Research_Sheet,1000,General,,Main_Research_Sheet-part_2
jbims courses,1,TOP SITE,02-12-2021,https://jbims.edu/,4,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai,,,2,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344/courses,3,https://www.careers360.com/colleges/jamnalal-bajaj-institute-of-management-studies-mumbai/courses,13,https://www.collegedekho.com/colleges/jbims,,,,,,,,,,,,,,,2007,Main_Research_Sheet,210,Course,,Main_Research_Sheet-part_2
jbims courses,1,TOP SITE,02-12-2021,https://jbims.edu/,4,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai,,,55,https://easyshiksha.com/JBIMS-Mumbai--79,3,https://www.careers360.com/colleges/jamnalal-bajaj-institute-of-management-studies-mumbai/courses,13,https://www.collegedekho.com/colleges/jbims,,,,,,,,,,,,,,,2007,Main_Research_Sheet,210,Course,,Main_Research_Sheet-part_2
jbims executive mba,1,TOP SITE,02-12-2021,https://jbims.edu/,16,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai/admission,,,6,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344/course-masters-in-financial-management-137063,13,https://bschool.careers360.com/articles/jbims-mumbai-admission-process-and-fee,27,https://www.collegedekho.com/articles/all-about-part-time-mba-programs/,,,,,,,,,,,24,https://leverageedu.com/blog/executive-mba-in-mumbai/,,,2010,Main_Research_Sheet,260,Course,,Main_Research_Sheet-part_2
jbims fees,1,TOP SITE,02-12-2021,https://jbims.edu/,4,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai/courses-fees,,,2,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344,,,25,https://www.collegedekho.com/colleges/jbims,,,,,,,58,https://www.fresherslive.com/education/jbims-mumbai-admission-107338,,,,,,,2011,Main_Research_Sheet,1300,Fees,,Main_Research_Sheet-part_2
jbims fees,1,TOP SITE,02-12-2021,https://jbims.edu/,4,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai/courses-fees,,,45,https://easyshiksha.com/JBIMS-Mumbai--79,,,25,https://www.collegedekho.com/colleges/jbims,,,,,,,58,https://www.fresherslive.com/education/jbims-mumbai-admission-107338,,,,,,,2011,Main_Research_Sheet,1300,Fees,,Main_Research_Sheet-part_2
jbims placement,1,TOP SITE,02-12-2021,https://jbims.edu/placement-reports/,2,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai/placement,,,3,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344/placement,7,https://www.careers360.com/colleges/jamnalal-bajaj-institute-of-management-studies-mumbai/placement,28,https://www.collegedekho.com/colleges/placement-jbims,,,,,,,,,,,,,,,2012,Main_Research_Sheet,1900,Placement,,Main_Research_Sheet-part_2
jbims ranking,1,TOP SITE,02-12-2021,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344,6,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai,,,1,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344,3,https://www.careers360.com/colleges/jamnalal-bajaj-institute-of-management-studies-mumbai,13,https://www.collegedekho.com/colleges/jbims,,,,,,,,,,,,,,,2013,Main_Research_Sheet,260,Ranking,,Main_Research_Sheet-part_2
jbims ranking,1,TOP SITE,02-12-2021,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344,6,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai,,,41,https://easyshiksha.com/JBIMS-Mumbai--79,3,https://www.careers360.com/colleges/jamnalal-bajaj-institute-of-management-studies-mumbai,13,https://www.collegedekho.com/colleges/jbims,,,,,,,,,,,,,,,2013,Main_Research_Sheet,260,Ranking,,Main_Research_Sheet-part_2
jbims ranking,1,shiksha.com,02-12-2021,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344,6,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai,,,1,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344,3,https://www.careers360.com/colleges/jamnalal-bajaj-institute-of-management-studies-mumbai,13,https://www.collegedekho.com/colleges/jbims,,,,,,,,,,,,,,,2013,Main_Research_Sheet,260,Ranking,,Main_Research_Sheet-part_2
jbims ranking,1,shiksha.com,02-12-2021,https://www.shiksha.com/college/jbims-jamnalal-bajaj-institute-of-management-studies-churchgate-mumbai-344,6,https://collegedunia.com/college/18186-jamnalal-bajaj-institute-of-management-studies-jbims-mumbai,,,41,https://easyshiksha.com/JBIMS-Mumbai--79,3,https://www.careers360.com/colleges/jamnalal-bajaj-institute-of-management-studies-mumbai,13,https://www.collegedekho.com/colleges/jbims,,,,,,,,,,,,,,,2013,Main_Research_Sheet,260,Ranking,,Main_Research_Sheet-part_2
JECRC fees,1,TOP SITE,02-12-2021,https://www.jecrcfoundation.com/fee-structure,2,https://collegedunia.com/university/25820-jecrc-university-ju-jaipur/courses-fees,,,5,https://www.shiksha.com/university/jecrc-university-jaipur-42903/courses,7,https://www.careers360.com/university/jecrc-university-jaipur/courses,6,https://www.collegedekho.com/colleges/courses-jecrc-university,,,21,https://admission.aglasem.com/jecrc-university-admissions/,,,,,,,,,,,2015,Main_Research_Sheet,170,Fees,,Main_Research_Sheet-part_2
JECRC placement,1,TOP SITE,02-12-2021,https://jecrcuniversity.edu.in/placements,4,https://collegedunia.com/university/25820-jecrc-university-ju-jaipur/placement,,,3,https://www.shiksha.com/college/jaipur-engineering-college-research-centre-24095/placement,8,https://www.careers360.com/colleges/jaipur-engineering-college-and-research-centre-jaipur/placement,7,https://www.collegedekho.com/colleges/placement-jecrc-university,38,https://jeemains.in/jecrc-university-25820-about/,15,https://news.aglasem.com/jecrc-crosses-1131-placements/,,,,,,,,,,,2016,Main_Research_Sheet,140,Placement,,Main_Research_Sheet-part_2
jipmer admit card,1,TOP SITE,02-12-2021,https://jipmer.edu.in/,3,https://collegedunia.com/exams/jipmer/admit-card,13,https://prepp.in/news/e-904-jipmer-2021-admit-card-released-for-senior-resident-exam-on-jipmereduin,6,https://www.shiksha.com/nursing/jipmer-nursing-exam-admit-card,7,https://medicine.careers360.com/hi/articles/jipmer-pg-admit-card,,,,,4,https://admission.aglasem.com/jipmer-m-sc-hall-ticket/,,,11,https://www.fresherslive.com/education/jipmer-pg-exam-admit-card,5,https://www.embibe.com/exams/jipmer-admit-card/,,,,,2017,Main_Research_Sheet,170,Admit_Card,,Main_Research_Sheet-part_2
jipmer application form,1,TOP SITE,02-12-2021,https://jipmer.edu.in/,2,https://collegedunia.com/exams/jipmer/application-process,,,10,https://www.shiksha.com/nursing/jipmer-nursing-exam-application-form/-msc-2021-1867,7,https://medicine.careers360.com/hi/articles/jipmer-pg-application-form,6,https://www.collegedekho.com/articles/jipmer-mbbs-admission/,,,12,https://exams.aglasem.com/jipmer-bsc-2021-application-form/,,,14,https://www.fresherslive.com/education/jipmer-pg-application-form-100965,26,https://www.embibe.com/exams/jipmer-mbbs/,,,,,2018,Main_Research_Sheet,320,Application,,Main_Research_Sheet-part_2
jipmer courses,1,TOP SITE,02-12-2021,https://www.jipmer.edu.in/academics/courses,2,https://collegedunia.com/university/10587-jawaharlal-institute-of-post-graduate-medical-education-and-research-jipmer-pondicherry,,,3,https://www.shiksha.com/college/jipmer-puducherry-jawaharlal-institute-of-postgraduate-medical-education-and-research-pondicherry-55637/courses,4,https://www.careers360.com/university/jawaharlal-institute-of-postgraduate-medical-education-and-research-puducherry/courses,32,https://www.collegedekho.com/colleges/courses-jawaharlal-institute-of-postgraduate-medical-education-research,72,https://jeemains.in/jawaharlal-institute-of-post-graduate-medical-education-and-research-10587-about/,42,https://admission.aglasem.com/jipmer-m-sc-entrance-exam/,,,,,40,https://www.embibe.com/exams/jipmer-dm-mch/,,,,,2019,Main_Research_Sheet,590,Course,,Main_Research_Sheet-part_2
jipmer exam,1,TOP SITE,02-12-2021,https://jipmer.edu.in/,3,https://collegedunia.com/exams/jipmer,37,https://prepp.in/news/e-904-jipmer-2021-admit-card-released-for-senior-resident-exam-on-jipmereduin,11,https://www.shiksha.com/college/jipmer-puducherry-jawaharlal-institute-of-postgraduate-medical-education-and-research-pondicherry-55637,16,https://medicine.careers360.com/articles/jipmer-pg,21,https://www.collegedekho.com/articles/jipmer-mbbs-admission/,,,22,https://admission.aglasem.com/jipmer-mbbs/,,,15,https://www.fresherslive.com/education/jipmer-exam,19,https://www.embibe.com/exams/jipmer-exam-pattern/,,,42,https://exam.buddy4study.com/neet-cutoff-for-jipmer,2021,Main_Research_Sheet,2400,Overview,,Main_Research_Sheet-part_2
jipmer question paper,1,TOP SITE,02-12-2021,https://www.vedantu.com/neet/jipmer-question-paper,10,https://collegedunia.com/exams/jipmer/practice-papers,,,,,49,https://www.careers360.com/question-jipmer-2019-question-paper-with-solutions,56,https://www.collegedekho.com/exam/jipmer-mbbs/paper-analysis,,,3,https://admission.aglasem.com/jipmer-mbbs-previous-year-solved-question-paper/,85,https://byjus.com/neet/difference-between-neet-and-jipmer/,,,2,https://www.embibe.com/exams/jipmer-previous-year-question-papers/,,,,,2022,Main_Research_Sheet,140,Question_Paper,,Main_Research_Sheet-part_2
jipmer result,1,TOP SITE,02-12-2021,https://jipmer.edu.in/,4,https://collegedunia.com/exams/jipmer/results,,,12,https://www.shiksha.com/nursing/jipmer-nursing-exam-results,2,https://medicine.careers360.com/hi/articles/jipmer-pg-result,64,https://www.collegedekho.com/exam/jipmer-mbbs/cut-off-results,,,10,https://admission.aglasem.com/jipmer-m-sc-result/,,,5,https://www.fresherslive.com/articles/jipmer-result,33,https://www.embibe.com/exams/jipmer-result/,,,,,2023,Main_Research_Sheet,210,Result,,Main_Research_Sheet-part_2
jipmer syllabus,1,TOP SITE,02-12-2021,https://www.embibe.com/exams/jipmer-syllabus/,5,https://collegedunia.com/exams/jipmer/exam-pattern,,,6,https://www.shiksha.com/nursing/jipmer-nursing-exam-syllabus,13,https://medicine.careers360.com/articles/jipmer-pg-exam-pattern,46,https://www.collegedekho.com/exam/jipmer-mbbs/syllabus,,,9,https://exams.aglasem.com/jipmer-b-sc-nursing-2021-syllabus/,,,36,https://www.fresherslive.com/education/jipmer-exam-pattern,1,https://www.embibe.com/exams/jipmer-syllabus/,,,,,2024,Main_Research_Sheet,210,Syllabus,,Main_Research_Sheet-part_2
jipmer syllabus,1,embibe.com,02-12-2021,https://www.embibe.com/exams/jipmer-syllabus/,5,https://collegedunia.com/exams/jipmer/exam-pattern,,,6,https://www.shiksha.com/nursing/jipmer-nursing-exam-syllabus,13,https://medicine.careers360.com/articles/jipmer-pg-exam-pattern,46,https://www.collegedekho.com/exam/jipmer-mbbs/syllabus,,,9,https://exams.aglasem.com/jipmer-b-sc-nursing-2021-syllabus/,,,36,https://www.fresherslive.com/education/jipmer-exam-pattern,1,https://www.embibe.com/exams/jipmer-syllabus/,,,,,2024,Main_Research_Sheet,210,Syllabus,,Main_Research_Sheet-part_2
Jiwaji University Admit Card,1,TOP SITE,02-12-2021,https://jiwaji.mponline.gov.in/portal/Services/Jiwaji/exam/orguser/admit_card.aspx,4,https://collegedunia.com/news/c-25671-jiwaji-university-admit-card,,,,,60,https://www.careers360.com/question-bed-semester-3rd-exam-of-jiwaji-university-when-held,,,,,10,https://institutes.aglasem.com/jiwaji-university-admit-card/,,,3,https://www.fresherslive.com/education/jiwaji-university-admit-card-100561,5,https://www.embibe.com/exams/jiwaji-university-admit-card/,,,,,2025,Main_Research_Sheet,4400,Admit_Card,,Main_Research_Sheet-part_2
Jiwaji University b.ed,1,TOP SITE,02-12-2021,http://www.jiwaji.edu/notice-board.asp,7,https://collegedunia.com/bed/jiwaji-university-ju-affiliated-colleges,,,2,https://www.shiksha.com/university/jiwaji-university-gwalior-22128/courses/bed-bc,28,https://www.careers360.com/colleges/veena-vadini-teachers-training-institute-gwalior/bed-part-time-course,,,,,56,https://institutes.aglasem.com/jiwaji-university-time-table/,,,21,https://www.fresherslive.com/education/jiwaji-university-time-table-100766,76,https://www.embibe.com/exams/jiwaji-university-result/,,,,,2026,Main_Research_Sheet,390,Course,,Main_Research_Sheet-part_2
Jiwaji University Courses,1,TOP SITE,02-12-2021,http://www.jiwaji.edu/courses-offered.asp,7,https://collegedunia.com/university/25671-jiwaji-university-ju-gwalior/courses-fees,,,9,https://www.shiksha.com/university/jiwaji-university-gwalior-22128/courses/pg-diploma-bc,8,https://www.careers360.com/university/jiwaji-university-gwalior/courses,73,https://www.collegedekho.com/colleges/jiwaji-university,,,16,https://admission.aglasem.com/jiwaji-university-distance-education/,,,61,https://www.fresherslive.com/education/jiwaji-university-admission,58,https://www.embibe.com/exams/jiwaji-university-result/,,,,,2027,Main_Research_Sheet,260,Course,,Main_Research_Sheet-part_2
Jiwaji University exam,1,TOP SITE,02-12-2021,http://www.jiwaji.edu/exam-time-table.asp,10,https://collegedunia.com/news/c-25671-jiwaji-university-time-table,,,49,https://www.shiksha.com/university/jiwaji-university-gwalior-22128/courses/bsc-bc,,,,,,,5,https://institutes.aglasem.com/jiwaji-university-time-table/,,,6,https://www.fresherslive.com/education/jiwaji-university-time-table-100766,26,https://www.embibe.com/exams/jiwaji-university-time-table/,,,,,2028,Main_Research_Sheet,170,Entrance_exam,,Main_Research_Sheet-part_2
Jiwaji University fees,1,TOP SITE,02-12-2021,http://www.jiwaji.edu/pdf/admission-2019/booklet/Fees%20Structure%202019-20.pdf,2,https://collegedunia.com/university/25671-jiwaji-university-ju-gwalior/courses-fees,,,7,https://www.shiksha.com/university/jiwaji-university-gwalior-22128/courses/bsc-bc,6,https://www.careers360.com/university/jiwaji-university-gwalior/courses,27,https://www.collegedekho.com/articles/jiwaji-university-mba-admissions/,,,15,https://admission.aglasem.com/jiwaji-university-distance-education/,,,43,https://www.fresherslive.com/education/jiwaji-university-admission,,,,,,,2029,Main_Research_Sheet,390,Fees,,Main_Research_Sheet-part_2
Jiwaji University phd,1,TOP SITE,02-12-2021,http://www.jiwaji.edu/phd.asp,6,https://collegedunia.com/university/25671-jiwaji-university-ju-gwalior/phd-full-time,,,8,https://www.shiksha.com/university/jiwaji-university-gwalior-22128/courses/phd-bc,37,https://www.careers360.com/university/jiwaji-university-gwalior/courses/phd-idpg,,,,,55,https://admission.aglasem.com/jiwaji-university-admission/,,,16,https://www.fresherslive.com/education/jiwaji-university-admission,,,,,,,2031,Main_Research_Sheet,260,Course,,Main_Research_Sheet-part_2
Jiwaji University Results,1,TOP SITE,02-12-2021,http://www.jiwaji.edu/,67,https://collegedunia.com/university/25671-jiwaji-university-ju-gwalior/results,,,,,,,,,,,95,https://institutes.aglasem.com/jiwaji-university-result/,,,6,https://www.fresherslive.com/education/jiwaji-university-result-100892,5,https://www.embibe.com/exams/jiwaji-university-result/,,,,,2032,Main_Research_Sheet,14800,Result,,Main_Research_Sheet-part_2
Jiwaji University scholarship,1,TOP SITE,02-12-2021,http://www.jiwaji.edu/sc-cell.asp,2,https://collegedunia.com/university/25671-jiwaji-university-ju-gwalior/scholarship,,,4,https://www.shiksha.com/university/jiwaji-university-gwalior-22128/scholarships,11,https://www.careers360.com/university/jiwaji-university-gwalior,,,52,https://jeemains.in/jiwaji-university-gwalior-25671-admission/,19,https://colleges.aglasem.com/jiwaji-university-gwalior/scholarships,,,,,,,67,https://leverageedu.com/blog/mp-scholarships/,23,https://www.buddy4study.com/article/mp-scholarship-portal,2033,Main_Research_Sheet,110,Scholarship,,Main_Research_Sheet-part_2
